Case_number,AER_form,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals_affected,Animals_treated,Animals_died,date,source_file,year
GBR-ZOETISPV-2022-UK-01435,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000012642&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Faecal incontinence,1,1,NA,2022-06-16T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01479,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000016155&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Aggression,1,1,NA,2022-06-23T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01576,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000023267&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),"Apoquel 16 mg - Film-coated tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Hypertension, Thrombocytosis, Vacant",1,1,NA,2022-07-06T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01577,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000023219&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),"Apoquel 16 mg - Film-coated tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Non-regenerative anaemia,1,1,NA,2022-07-06T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01589,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000037772&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Crossbred Canine/dog,"Librela 15 mg - Solution for injection, Onsior 20 mg  - Tablet (dogs)","Anaphylactic-type reaction, Collapse NOS (see also Cardio-vascular and Neurological disorders), Death, Heavy breathing, Unconscious",1,1,1,2022-08-02T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01607,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000027261&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Flaking skin, Reddening of the skin",1,1,NA,2022-07-12T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01678,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000029922&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Tremor of limb,1,1,NA,2022-07-19T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-01810,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000034678&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Dry skin, General hair loss, Hair shedding",1,1,NA,2022-07-27T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-02171,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000057345&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Bulldog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Partial lack of efficacy,1,1,NA,2022-09-12T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZOETISPV-2022-UK-02563,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000074480&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Apoquel 16 mg - Film-coated tablet, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Limb weakness, Non-regenerative anaemia, Not himself/herself, Polydipsia",1,1,NA,2022-10-13T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000062,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1658814&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Elevated serum alkaline phosphatase (ALP),1,1,NA,2022-02-07T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000099,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1696538&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Terrier - Bull - Staffordshire,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 20 mg  - Tablet (dogs)","Breathing difficulty, Death by euthanasia, Diarrhoea, Pancreatitis NOS, Sickness, Vomiting",1,1,1,2022-02-17T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000110,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1656862&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Spaniel - Cocker English,Onsior 20 mg  - Tablet (dogs),"Hyperkalaemia, Polydipsia, Polyuria",1,1,NA,2022-02-03T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000130,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1677469&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Crossbred Canine/dog,"Galliprant 60 mg - Tablet, Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Death by euthanasia, Diarrhoea, Eruption, Vomiting, Wind",1,1,1,2022-02-10T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000159,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1695267&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Collie - Border,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam 5 mg/ml - Solution for injection (dogs), Onsior 40 mg  - Tablet (dogs)",Diarrhoea,1,1,NA,2022-02-15T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000513,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1738295&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Lack of efficacy - NOS,1,1,NA,2022-05-18T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000577,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000015087&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Greyhound,Onsior 40 mg  - Tablet (dogs),Diarrhoea,1,1,NA,2022-06-21T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000628,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000006013&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,United Kingdom,MALE,Dog,Shepherd Dog - German,Onsior 40 mg  - Tablet (dogs),Diarrhoea,1,1,NA,2022-06-02T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000638,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000006515&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Mountain Dog - Pyrenean,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Autoimmune disorder NOS,1,1,NA,2022-06-03T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000643,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000010083&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,UNKNOWN,Cat,Ragdoll,Onsior 20 mg/ml  - Solution for injection (cats and dogs),"Aggression, Diarrhoea, Electrolyte disorder, Neutrophilia, Seizure NOS",1,1,NA,2022-06-10T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000712,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000015763&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,United Kingdom,FEMALE,Dog,Retriever - Labrador,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Appetite loss, Diarrhoea, Jaundice, Lethargy (see also Central nervous system depression in Neurological), Vomiting",1,1,NA,2022-06-22T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_000955,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000044248&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Dog (other),Onsior 40 mg  - Tablet (dogs),"Bradycardia, Collapse NOS (see also Cardio-vascular and Neurological disorders), Death by euthanasia, Depression, Diarrhoea, Elevated liver enzymes NOS, Enlarged liver, Gall bladder & bile duct disorder NOS, Hepatitis, Jaundice, Malaise, Off food, Urinary incontinence, Vomiting, Weight loss",1,1,1,2022-08-15T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001019,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000046221&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,UNKNOWN,Dog,Dog (other),"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)","Rigidity, Twitching",1,1,NA,2022-08-18T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001035,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000049305&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Cat,Cat (other),Onsior 6 mg  - Tablet (cats),Seizure NOS,1,1,NA,2022-08-24T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001119,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000058047&_xt=AER&_xf=pdf""> AER </a>",Other health care professional,United Kingdom,MALE,Dog,Dog (other),Onsior 20 mg  - Tablet (dogs),Anaemia NOS,1,1,NA,2022-09-12T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001305,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000075570&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Dog (other),Onsior 40 mg  - Tablet (dogs),Elevated serum alkaline phosphatase (ALP),1,1,NA,2022-10-14T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001333,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000077104&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,FEMALE,Dog,Crossbred Canine/dog,Onsior 20 mg  - Tablet (dogs),Elevated liver enzymes NOS,1,1,NA,2022-10-18T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001381,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000080769&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Dog (other),"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats)",Vomiting,1,1,NA,2022-10-26T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001390,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000082943&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Schnauzer - Miniature,Onsior 40 mg  - Tablet (dogs),"Ascites, Elevated alanine aminotransferase (ALT), Elevated aspartate aminotransferase (AST), Elevated serum alkaline phosphatase (ALP), Polydipsia, Polyphagia, Polyuria, Weight gain",1,1,NA,2022-10-31T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001407,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000083388&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Dog (other),Onsior 20 mg  - Tablet (dogs),"Elevated blood urea nitrogen (BUN), Elevated creatine-kinase (CK), Elevated serum alkaline phosphatase (ALP)",1,1,NA,2022-11-01T00:00:00Z,2022_eudra_onisor.csv,2022
GBR-ZZELANCO-UK2022_001507,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000089834&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United Kingdom,MALE,Dog,Crossbred Canine/dog,Onsior 40 mg  - Tablet (dogs),Sleepiness - systemic disorder,1,1,NA,2022-11-15T00:00:00Z,2022_eudra_onisor.csv,2022
